timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,l2d_cache_refill,ll_cache_miss,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,ransomware
1724036588.8562,2124,7716970,10091956,12517765,1698115,98316,30858,8443,4259525,1500778,1610639,93382,0,60055,0
1724036589.0286,2124,9911227,12656566,14898847,2260900,125531,36950,10517,3684479,1329594,2330761,116948,310898,226875,0
1724036589.2011,2124,13578945,14109700,14612253,2421980,181004,50768,15724,4042958,1236608,2763071,174964,314883,0,0
1724036589.3735,2124,16385504,20774842,22217376,7440034,530039,149621,46013,7538435,3723564,3827961,229502,588922,8139,0
1724036589.546,2124,16778799,21442338,25423533,5675944,248223,73592,18247,9874989,3077622,3557962,190224,0,0,0
1724036589.7184,2124,12158300,10953323,12970408,1488250,92545,28972,8057,4651618,1173349,1549457,87054,915512,31717,0
1724080098.4523,2125,23506593,56313553,59435928,12435861,703899,70987,4880,10386006,11726796,11239391,541703,1949611,0,0
1724080098.7846,2125,43790156,89450432,102461562,28136859,1284224,129909,10843,21620540,17238562,18224360,1133977,0,3329245,0
1724080099.1168,2125,19602670,39538023,41589317,14429538,931326,107086,7335,6643424,5528968,8283759,531935,0,754369,0
1723847404.3995,2126,12556182,16444546,17611568,4011612,127496,26605,5356,4507016,670741,2186865,79448,118659,313756,1
1723847404.5382,2126,15715583,21152968,23269055,9752234,513581,77904,15464,3581566,2502491,1997851,76096,1598634,1942169,1
1723847404.6769,2126,16199524,14912195,17568387,2938796,106669,18058,4129,4249935,351367,1826560,71706,844285,852287,1
1723847404.8156,2126,13782243,18016316,19831377,4058606,105365,12468,2698,4795511,2010614,2514944,116346,999523,1550227,1
1723847404.9543,2126,5206771,6266497,7643445,1776844,55941,8344,1990,1768761,1144468,790492,22311,0,400352,1
1723847405.093,2126,18997645,35310362,37729991,10979464,716352,132979,45021,7654843,1314212,4874922,120175,4490833,2331784,1
1723847405.2317,2126,8888696,13809527,14944125,4118454,243064,49831,14156,3447728,820200,1721264,35253,471466,2067990,1
1723847405.3704,2126,16501095,27408942,31112316,5520973,507682,124685,46098,8167799,1579096,3543135,87317,3143455,2193952,1
1723850183.3341,2127,50261477,39329014,45067729,16376783,1483621,250478,30803,8063656,5845428,4467053,386874,501964,8256698,0
1723850183.705,2127,18722074,17237769,20254327,8743656,800716,125357,17659,5117725,2137471,1827234,165622,808532,3945573,0
1723850184.0758,2127,15234989,15113296,15811780,6894989,588591,68508,13372,3694584,2888011,2061690,181518,0,434698,0
1723850184.4467,2127,21546163,22859890,27477534,12749246,1146745,125467,15446,5375961,2814401,3244819,271459,0,1603067,0
1723850184.8176,2127,43788298,40470858,46966890,18030465,1835841,194575,25765,9493600,7257149,5694702,471975,0,6348220,0
1723850185.1885,2127,18730782,16449633,18433450,7357727,707674,92559,12911,4432216,1182542,2347831,210057,132561,2204557,0
1723850185.5593,2127,63612482,47858833,57435615,23505631,2330255,221120,36317,12502090,8531751,6621669,609839,5993993,9453858,0
1723850185.9302,2127,27685761,23860556,24779318,11104131,1022320,125692,12233,5171975,2363180,3435790,275151,0,3686912,0
1724282480.9196,2128,38643574,48285177,53055537,15552722,633464,144212,11768,14591599,8002361,6879689,342772,971203,0,0
1724282481.3154,2128,42132800,64366944,72064266,28355175,1334660,257374,39738,12152835,5331795,12124617,617186,0,2814462,0
1724282481.7111,2128,26698100,39721483,41859408,15359278,574848,94964,12338,8204312,10260800,5972677,275639,0,1170746,0
1724103549.7172,2129,8266325,10901668,12240440,3369384,197653,73579,13953,3241142,1398138,2860862,168274,0,1111613,0
1724103550.1435,2129,15695458,21423366,24693964,4948957,245365,77213,17644,9510427,1567508,4331944,204943,510014,779643,0
1724103550.5699,2129,7072642,10496076,12196812,4531422,240187,76792,14868,3013553,488235,2271537,113172,0,357524,0
1724103550.9962,2129,6263139,8899358,9491263,2475329,94575,33174,6811,3341564,330726,1826232,88567,278163,926294,0
1724103551.4226,2129,9164468,10124128,10438478,3431685,182810,67168,13818,3325411,1796093,2204273,87204,0,1262790,0
1724103551.8489,2129,5892670,7640793,8949171,2627085,99912,37711,5274,2750047,178983,1724013,99713,0,701902,0
1724103552.2753,2129,10342607,15883660,16228573,5092987,227767,82029,14845,5236418,842689,3308360,169812,0,0,0
1724103552.7016,2129,14055871,22362792,24185024,7476268,375825,127332,32442,6785848,1307710,4553937,254183,0,1384785,0
1724103553.128,2129,15839742,25023600,28383660,8268420,248677,91706,19985,9993584,2607431,5635257,288092,121034,3470412,0
1724103553.5543,2129,9359887,13835168,14846840,4357219,155038,59341,14294,3946262,2238011,2923293,152990,331644,440538,0
1724103553.9807,2129,8135414,10748442,11482628,3892917,178163,60013,14056,3346436,1412742,2193572,122622,325288,863030,0
1724103554.407,2129,13540973,21215194,25425329,4863580,282477,113484,19330,9245039,2543459,4283899,205711,1085171,435232,0
1724103554.8334,2129,10948522,12695221,13751130,4552858,192022,74331,16253,3563490,2051428,2909701,132012,0,1653071,0
1724103555.2597,2129,7908473,13403704,14624055,4030084,137887,51664,11040,3145139,1577778,2903220,175550,519519,1715784,0
1724103555.6861,2129,11821796,18553314,20411284,6186157,282866,96032,21559,6436558,1074133,4349777,199843,481896,2219019,0
1724103556.1124,2129,11492488,18733056,19791947,6213274,229391,81249,22013,6873938,584344,3312921,165441,0,1104834,0
1724103556.5388,2129,7015356,10530977,11440640,3714073,155460,64822,14284,3374345,607844,2194210,105844,0,950730,0
1724103556.9652,2129,11451649,18771386,21480638,5246513,246529,89152,24869,3907422,3641281,3951601,188989,0,3536590,0
1724103557.3915,2129,8213826,11282680,12935511,4063768,139959,53622,13473,3179750,1003842,2370860,138298,0,0,0
1724103557.8179,2129,7093892,10832307,13313072,4728982,262831,94590,18465,2754514,1006496,2283704,109137,716413,452189,0
1724103558.2442,2129,5042398,7525520,8797895,2738717,76652,25632,4723,2267428,350550,1609378,95356,0,0,0
1724103558.6706,2129,11628829,17603002,18963029,9594216,355921,124512,23322,5047215,2115530,3870572,188410,0,2399112,0
1724283395.0437,2130,6022656,7141040,7573523,1718527,36651,8857,2456,1493793,1021107,1322377,71752,0,408415,0
1724283395.4083,2130,10171358,9007312,10654658,1507886,24283,5975,1339,2530674,1192164,1861220,98706,327740,1303049,0
1724283395.773,2130,3899633,3593782,3678290,1011296,8957,1990,480,513394,317423,688706,32493,327966,0,0
1724251562.8414,2131,14740995,27978719,32109064,11285136,288891,125389,28938,10214430,8079055,3742515,140893,0,6623946,0
1724251563.0169,2131,9355855,17069387,19569691,6474252,310863,131855,34718,5785365,2077089,2836540,114237,579478,4226872,0
1724251563.1923,2131,11963018,23090043,25110197,7518783,399108,156746,46953,8693104,3651975,2749544,108256,621396,7749503,0
1723704231.773,2132,64212658,82410589,89446959,10386881,298272,99872,4231,27385878,11863708,13016464,470341,13534216,11018505,0
1723704231.9961,2132,153603253,166143829,196410710,40850293,1036242,354886,29685,62137206,28732004,26625532,1076935,21970492,38308227,0
1723704232.2191,2132,91027311,116312720,124820242,29344538,457495,161647,3232,33086888,16048584,16671379,619408,15350532,16636296,0
1723554002.0221,2133,191630525,281206463,291647457,115971838,3840708,868441,165246,63004553,28858934,39620575,2807695,0,18974442,0
1723554002.2586,2133,111523142,159360913,182317161,59075590,3121656,683029,121812,46212080,5754108,33563519,2531646,0,2282199,0
1723554002.4952,2133,110995188,186709114,222082442,71222276,3597998,858797,100330,56507489,20096277,35486618,2960358,0,6211819,0
1723597825.9942,2134,14758495,28301517,34906951,11688486,178464,27463,4277,5015138,4848091,5981127,327068,0,2735228,0
1723597826.1247,2134,9175707,17032787,19085671,7354307,239506,51885,8570,4895363,1943910,3228270,169952,0,755873,0
1723597826.2552,2134,24063155,43846044,45173613,17774228,307142,67189,9850,10631556,1617084,8314192,510768,1188605,1907345,0
1723597826.3857,2134,13135649,25568788,30105949,8196030,305594,56589,12045,8621856,3696721,5579792,299522,0,0,0
1723597826.5163,2134,13600827,24083611,28521370,7191503,228871,40531,7720,2705780,2719537,5374786,267897,4968,2034167,0
1723597826.6468,2134,30325202,63996821,67121946,23596002,840889,208573,30622,17452972,8988819,15501515,764943,3153946,8675869,0
1723597826.7773,2134,15268671,28163879,34887876,9332029,217603,39090,4831,9355185,3217663,5643522,353906,76435,979358,0
1723597826.9078,2134,11280875,19596627,22380536,5954461,160408,30854,5062,4927656,3613838,4170831,214020,423692,2980066,0
1723597827.0383,2134,16205064,29867428,33808093,9743688,348967,56720,6212,8660829,2280040,5433219,239253,0,5290263,0
1723597827.1689,2134,20811697,41442245,48812402,18011896,502112,77946,13743,12208583,2955541,7901269,430166,142183,9013425,0
1723597827.2994,2134,12522354,22787775,27771749,8671307,222356,44544,6300,6237809,2165865,4204647,208096,0,3883084,0
1723548292.3453,2135,18401010,23703303,24477529,9670350,304685,67587,21719,4042852,543855,4660920,246088,240662,2802632,0
1723548292.7252,2135,33290861,37509822,38893614,11888011,176597,38422,11690,8236300,3803268,7274076,359562,440558,3797703,0
1723548293.105,2135,29807126,32441953,35113528,9970603,202947,44303,12454,5728006,4877696,5890958,270230,1536043,34434,0
1723548293.4848,2135,11796568,14544667,17362329,6636116,199440,43484,14837,2133316,848598,2626838,124838,0,1579840,0
1723548293.8647,2135,32791568,45554610,49945425,15491643,338341,51511,17693,11636198,2302664,8720231,409273,4543795,6828150,0
1723548294.2445,2135,26370044,29571050,36191513,13305769,421933,102175,28129,9167739,1236396,6027569,306804,1514797,4216150,0
1723548294.6243,2135,19713989,20507542,22531625,7345773,74557,19809,5640,5115259,1513687,3956301,170598,2324379,2492679,0
1723548295.0042,2135,22150256,25031065,28315266,8747275,251258,61717,17165,4353730,987338,4885122,198319,0,1736955,0
1723548295.384,2135,20683026,22820547,28301826,7876416,137080,25123,6705,4047200,1718466,3950215,166837,217669,3921076,0
1723548295.7638,2135,22251892,24388433,27764864,8775213,202544,40392,13094,5096201,1457390,4468674,261165,2027482,0,0
1723548296.1436,2135,41352086,43664023,49186156,17639163,283962,67004,20234,12323129,4959660,6734097,372734,2025993,0,0
1723775290.037,2136,21861616,31054159,32391002,8592297,42961,9290,1852,11655109,2614331,4872964,280812,0,2064982,0
1723775290.1268,2136,17856212,29450564,32993137,8977884,111246,16980,4362,8682191,1551774,6312263,401934,2057028,0,0
1723775290.2166,2136,23915030,26739094,28413105,9875529,49377,8909,2354,8405087,1074625,5209578,341481,1041300,2795521,0
1723775290.3063,2136,21346227,40402735,47907237,10852937,106476,23274,3498,17391308,4985498,6194439,390174,0,6866672,0
1723775290.3961,2136,22636214,36960889,42593953,12062659,60313,14048,3264,11088373,2556614,5920806,283122,839198,620968,0
1724193385.9369,2137,79171653,106025760,114621189,66632856,5716230,1084858,132792,42005043,2292423,19324795,2224982,2518777,25460842,0
1724193386.0393,2137,154817264,186648534,211040877,88795991,9133565,1465273,188347,55457660,22593903,37203854,4354309,17462433,55506094,0
1724193386.1416,2137,134758184,207129151,228251374,76269579,5904006,978147,91529,73282073,23148924,33728993,3934854,157560,40888806,0
1724193386.244,2137,158557058,222576069,273521442,85939469,8397337,1453303,187046,90352979,16847340,51395984,5598971,0,66577949,0
1723964700.5365,2138,48668338,109450449,115887364,40000343,2022843,284094,32255,26928790,18975691,18942081,967639,0,6292457,0
1723964701.0313,2138,41622159,90937722,98851003,38588599,1486714,278585,33468,12316804,22041298,17629855,729131,3612992,1072585,0
1723964701.526,2138,23768932,51991547,62381319,17054645,660851,88243,6771,19035221,9697555,11008466,631741,4081747,4644549,0
1723964702.0208,2138,43871845,97004624,115144393,40692426,2577309,300128,27053,25008554,24855328,18070688,957046,6678461,0,0
1723964702.5155,2138,59928112,126682819,138669120,50409579,2547528,340270,26973,32144767,22873481,22077785,1048278,4651016,7792888,0
1723964703.0102,2138,22097441,44198096,45947178,16484164,911788,114016,3790,13393340,4258546,9163185,554216,379297,0,0
1723589177.9927,2139,12533142,25049665,26239880,12635755,652467,79901,20062,7303450,1074385,3405971,385280,1256876,5653429,0
1723589178.3171,2139,13412451,25542969,28690884,11178340,660745,147367,41437,5829066,3152769,3388926,417234,1613305,7829141,0
1723589178.6414,2139,10142101,19903433,21041041,9107448,407227,73718,19637,6260825,1632417,2566959,290353,1881825,2769466,0
1723589178.9658,2139,21835735,40729465,41766593,16476192,908561,220985,74141,17837606,5946087,6473274,774446,1454614,8794679,0
1723589179.2902,2139,12646076,24854996,25782672,10931096,550649,115138,25184,7260111,1837580,3524499,401505,1444129,5123680,0
1724250520.6371,2140,15580122,26817500,29933921,9055527,1282535,507475,134672,9471586,1142212,3520792,234045,7506006,6127977,0
1724250520.697,2140,10295639,17813728,21996546,7083231,1074856,432138,142741,9140682,2304093,2522211,209523,2477199,2224354,0
1724250520.7569,2140,11696655,19989587,22107571,9671126,1501656,492982,154509,6800171,3172011,2572753,179748,2987064,1770089,0
1724134461.3367,2141,36986722,45183267,54748376,25469123,1116343,127902,31123,12999382,4722985,7447450,619719,2466266,11034303,0
1724134461.6288,2141,46569145,55383198,66888148,25408189,881332,77333,14843,19880509,6194491,7421575,523215,5239078,13453810,0
1724134461.9208,2141,52116308,60200391,70144756,30928615,1900654,147797,32004,14685825,7370271,8258447,630781,4382414,16980763,0
1724488930.7013,2142,109654125,96881439,118507689,26130026,1274340,537890,126008,33149698,7059175,10992768,244845,3488019,10531766,0
1724488931.0615,2142,82567588,64043444,68088371,21934371,884391,369400,94331,13097993,11955217,7006891,121045,3342562,5703574,0
1724488931.4216,2142,92640945,70706589,87590345,18494294,1259222,552507,153796,20650136,16114548,7429193,172779,0,0,0
1724488931.7818,2142,87546528,60850111,69460401,16570646,600420,268577,64260,16336852,11643726,9230909,232013,0,7080104,0
1724488932.1419,2142,79336641,72867696,82382484,21316729,1173097,457709,105791,13772204,17573436,10864029,336241,0,9508499,0
1724488932.5021,2142,167793298,130290242,135523211,29825911,1524362,601659,141417,15145177,23288433,16024713,586876,0,10189190,0
1724488932.8623,2142,211839311,231186721,275375572,98396168,5264097,2367140,614132,71477103,50051114,26693700,793420,1145983,979601,0
1724488933.2224,2142,134812406,112574457,133009396,18589184,622263,268950,54964,28773980,26361763,14696459,454437,0,5908173,0
1724488933.5826,2142,286548385,247942597,308629038,38423493,1694375,873854,203628,51781843,61338119,20935427,439669,0,20894948,0
1724488933.9427,2142,142371954,139247278,150557231,49176784,2050759,964602,262385,42423108,19789727,13758668,372528,0,0,0
1724488934.3029,2142,118950789,98405205,121338183,28649864,1308465,549690,113242,23323224,27617972,11876891,370506,0,9284918,0
1724488934.663,2142,52287313,48412285,49466745,10353658,524053,240289,65688,5778125,6684803,6732930,214869,0,3873554,0
1724488935.0232,2142,208512269,146768924,174693782,33444217,1905198,936401,246686,48088749,24697689,14706409,487886,0,18885202,0
1724488935.3834,2142,97478917,56258205,68096413,13993091,789506,342580,99137,12211834,13036582,7456067,221790,639898,239384,0
1724488935.7435,2142,98095819,88563970,96967106,27482754,1559534,671862,160359,22795845,20865590,13320020,429514,0,4893806,0
1724488936.1037,2142,65680104,49376224,51094707,13148711,822140,333325,92779,12477278,7966942,6869823,164227,703817,4375204,0
1724488936.4638,2142,83006884,55801310,67797480,18190812,871133,368237,86860,18035106,7901973,7013394,261160,0,7639142,0
1724488936.824,2142,108748326,95879099,114331997,20115834,801526,305837,92710,34858473,20754998,15886409,503196,0,8772328,0
1724488937.1842,2142,122723395,114590364,132432367,25942633,1115125,531822,140350,24934711,21280492,18305147,640098,2413604,2864280,0
1724488937.5443,2142,107586991,98858270,121598037,35308614,1775727,706400,154486,34981880,24196877,10824923,366003,0,13838201,0
1724488937.9045,2142,262922798,288002191,308931089,82536450,5032458,2278551,579218,45113779,52141393,39464747,1150218,0,12127154,0
1724488938.2646,2142,111122927,82401148,88875198,17602393,757813,352288,104100,16079717,13256419,11883788,380671,3874866,13383959,0
1724488938.6248,2142,77870572,85218088,102844600,21409264,1304006,601278,145448,24623516,25122270,11414427,375407,0,6242785,0
1724488938.985,2142,79862192,50269119,58616900,10586758,423615,178120,40721,16605045,9524408,6037899,201523,0,7150777,0
1724488939.3451,2142,118531696,105606002,130962187,24436256,1290511,522476,121489,23521975,17085419,8560060,243766,5300563,13966751,0
1724488939.7053,2142,105566799,75817924,81079189,26322488,1690965,786843,214625,12987725,19050806,9087838,330233,0,442271,0
1724488940.0654,2142,85019689,74817545,89176578,33767523,1105494,488192,117824,23800859,13143260,9926871,310907,1050585,3303630,0
1724488940.4256,2142,111959859,96218118,104054999,29140166,1637140,664421,195924,26518253,23203471,13330869,363202,5137581,0,0
1724488940.7857,2142,282176377,290431546,345279444,56992383,2869267,1359889,441538,80299367,50760808,33397636,764127,10606689,49612641,0
1724488941.1459,2142,225605738,200879279,238783272,48383403,2232410,903283,254461,36930962,44795053,32836795,1040645,12570253,15837678,0
1724488941.5061,2142,73361118,44154970,49776677,11331695,498369,206009,47528,9455562,10512559,5513900,171031,3521005,2917812,0
1724488941.8662,2142,89999216,116939057,132015577,31927235,2056155,866018,193313,25165181,33775733,14670103,357582,3781227,13786187,0
1724488942.2264,2142,104215024,90648300,110339789,16681113,862339,400734,96852,18622904,10140778,9344502,273860,3746658,13791628,0
1724488942.5865,2142,55301332,52602459,57935251,11864925,568930,227775,54092,19394990,10793461,7699520,258730,0,2169123,0
1724488942.9467,2142,130304272,109390736,128508155,37118391,1614047,640627,189877,31734349,20433251,13144624,313720,0,16013117,0
1724488943.3069,2142,126753661,82439314,88494380,17499371,429704,195269,61698,16935592,16470694,10341428,339663,894860,3605810,0
1724488943.667,2142,252845490,279087195,337715796,49344481,3360879,1412260,309197,83987030,35819239,47739707,1521850,0,29148946,0
1724488944.0272,2142,177226651,145390978,150619052,16182648,828316,384405,85773,28952175,17409125,19156223,629651,11230582,7131426,0
1724488944.3873,2142,153257055,161594223,194931534,32524564,1191165,539556,136552,36083838,36153369,25510109,859577,1526389,2911925,0
1724488944.7475,2142,262653144,243670838,261561615,70500381,2504110,995314,226054,58524383,49798635,26146976,844143,8333909,11300739,0
1724488945.1077,2142,74241099,41965037,50089741,13036269,588918,266596,61268,14416274,8440375,5986498,242378,0,2796136,0
1724488945.4678,2142,141525651,88118770,97408534,31663843,1826033,810842,197960,19902066,17011618,10751624,363128,6744196,13516169,0
1724488945.828,2142,99016693,81765920,99417182,21210336,1092304,490281,135194,20872515,16068092,8802005,260838,0,3744279,0
1724488946.1881,2142,96436552,71667053,77173865,22479431,1456128,588938,149774,16373486,14185341,7052625,184381,297817,7286769,0
1724488946.5483,2142,96944663,97307789,111780492,22976904,1178806,552964,168585,37831751,18475128,12476150,387394,0,13425550,0
1724488946.9084,2142,212071959,193134663,205474786,63062848,3307556,1547787,375316,40347063,23291346,20718488,526632,1820092,15603516,0
1724488947.2686,2142,262873102,223206955,251164021,44485094,2081438,790964,167832,55834226,43842839,22859621,747590,0,11147636,0
1724466626.9764,2143,61073109,85395751,87900029,30351168,931001,171491,30528,27176905,3034497,15740951,1199711,10950060,4723811,0
1724466627.1168,2143,22319019,27613868,31879827,10667552,546438,109345,7424,9250828,2221220,5237875,380889,6596055,5499803,0
1724466627.2573,2143,22753416,26772485,32040942,8387453,254252,38555,4842,8936756,2859087,5077527,452421,2341262,1952285,0
1724466627.3977,2143,44631645,55591753,57371987,17693514,458911,68466,5936,18335231,6919276,10198268,729024,10022082,3102678,0
1723548780.0411,2144,23776523,34507590,41522343,11038345,574504,187530,50437,7981691,4898327,5045579,344041,2692566,0,1
1723548780.4869,2144,36125143,46951375,52381659,19691980,401734,109426,30250,12043581,6262068,6322883,394280,0,0,1
1723548780.9327,2144,35139709,50093961,51245128,12242692,777697,227906,84729,15288304,2342321,7569508,427433,11364292,5315073,1
1723548781.3785,2144,36240289,50107611,61458001,20294420,2046145,715283,300473,14368529,12526149,8256141,444844,9501043,5909952,1
1723548781.8243,2144,37618775,55907946,60054889,23418588,2367773,944692,424168,11407945,11384516,6599085,380228,10952332,1197166,1
1723548782.2701,2144,31758034,49797943,59304154,21065335,2324148,989446,417399,13195659,12895152,6504918,343533,10353176,5512210,1
1724009492.2356,2145,62247718,100842865,113925975,17653570,1255235,174946,21336,22690826,19904603,16444150,508561,1127476,5212996,0
1724009492.3518,2145,62766719,112654081,121924133,27778040,1574806,241550,18435,28106472,20804959,16888956,601011,6982459,0,0
1724009492.468,2145,89743498,156288629,188365647,49119401,2351121,307577,21858,47354311,63350405,26680880,862490,0,14497785,0
1723738749.1953,2146,48798449,67695464,77575395,18602727,692328,295800,80529,14738703,1992958,10106692,512203,2098228,8726762,1
1723738749.4702,2146,21465604,42326210,49287430,16096700,1334675,562707,203590,12092849,4404716,6902853,327707,6047506,0,1
1723738749.7451,2146,16871328,29675302,30625422,5622008,701322,325137,125552,9668711,2228320,4506108,205041,4173289,1454358,1
1723738750.0199,2146,36798640,75682637,90309748,11565530,1466692,774058,288945,23207442,5966839,11998544,463516,8154571,6570315,1
1723943058.4278,2147,57195770,49514955,56023154,9354739,274860,99896,17541,25448070,6479976,9578709,677962,2869688,2381319,0
1723943058.8732,2147,18858814,15988717,19029604,5205841,139680,43240,7422,6225193,3720508,2536066,191097,0,0,0
1723943059.3186,2147,14383670,14933387,17992870,2493109,41816,12647,1798,5788891,3524095,2518347,200150,1112241,800163,0
1724127478.4213,2148,205939471,243745973,285681205,38738233,2428920,992570,286373,52991993,29571601,48671026,4067315,0,33563204,0
1724127478.7812,2148,454895257,642491567,746404986,63740668,3080191,1209214,362341,275460544,139270837,114734001,9139012,31657764,89198449,0
1724127479.1412,2148,159513991,216790152,225584135,38621164,1752621,746650,254899,40183198,30976410,39353891,2947742,0,26471604,0
1724127479.5012,2148,166168925,184965098,224108906,52163724,3768194,1724752,473365,46251825,35401548,32528725,2471923,0,19865153,0
1724127479.8612,2148,108739219,116296994,130938028,37835932,2171696,952363,284664,33702978,29778495,21524238,1599807,0,6667853,0
1724127480.2212,2148,122605544,145268684,180525503,33616750,2092497,827172,238747,42975702,29653100,29742392,2314766,13954563,38325875,0
1724127480.5812,2148,214795019,215136401,222902807,40387094,2797215,1083874,297002,34997560,44913575,43754587,3003379,10672914,16498488,0
1724305213.9501,2149,38219037,37866527,45846626,4336284,216036,53164,5097,12116672,4998005,5589476,193933,8665851,9589552,0
1724305214.3828,2149,31645234,27024448,29224275,4558320,224329,65168,4284,7617855,4231143,4268024,136628,4660840,5692691,0
1724305214.8155,2149,35332631,27747306,30625799,4647608,213941,57827,6054,9724281,2578048,5120597,207979,5764077,4661886,0
1724305215.2482,2149,22603081,15280735,16078484,2029186,69090,12101,1054,3892336,1001538,2600443,104400,2809717,951609,0
1724305215.6809,2149,22949200,20062983,21346748,4239957,230789,55905,4265,6372638,1392209,3013564,107073,3887568,2370408,0
1724305216.1136,2149,42911357,46510135,52880482,10671709,538733,108519,7646,14131431,1916235,6284084,208852,11071642,2251488,0
1724305216.5463,2149,22895994,18409305,20278429,2789024,109854,25332,2644,6921764,3444177,2582478,117786,4134195,3436294,0
1724305216.979,2149,19494183,11395437,12927863,2200698,87782,21156,1323,3587253,258557,1719989,65264,2471722,2069084,0
1724305217.4116,2149,31300127,30045240,32362173,5326350,183955,47573,2244,12924393,1064535,3951702,142525,6127879,6352242,0
1723955513.4559,2150,6519086,4995620,6158877,1542989,55917,25086,2119,2207222,521111,523514,29058,0,18639,0
1723955513.9148,2150,21885206,22491497,23527036,6689582,192974,81472,4309,7298233,2897425,3384030,222116,0,319731,0
1723955514.3738,2150,14136289,11474832,14282877,5681034,126803,53486,3451,3467822,1692101,1668325,99708,780842,445559,0
1723955514.8328,2150,17290735,18496653,19996314,7732356,91506,37370,3575,7049259,2167818,2912749,183735,292038,717788,0
1723955515.2917,2150,9027497,5307866,6563490,1624103,52806,22696,3265,1599514,395406,752136,44042,0,0,0
1723955515.7507,2150,19251756,20599411,25698878,7442994,152649,67117,9402,5448999,3029993,2570676,170484,4126301,202049,0
1723911158.8315,2151,11964383,21024378,24870021,12240282,2032217,1097949,272488,4473236,5365507,3149017,113318,4191657,4346579,0
1723911158.951,2151,6919436,11587429,12625189,8025852,1256064,718221,224488,4340582,1231838,1735616,75166,3410046,1649931,0
1723911159.0706,2151,12390134,20870890,25407116,12918048,2013919,1229418,236106,5157145,3997025,2945115,89349,6407489,4074049,0
1723911159.1902,2151,14558351,21353464,25378826,11903713,1686419,975822,304510,6796821,3001857,2545475,135291,5030868,4868829,0
1723911159.3097,2151,23424645,42624997,50622092,24085119,3587476,2056804,606230,6085680,4953440,5576092,247713,10091823,7657940,0
1723911159.4293,2151,41955826,58934602,65989484,39291034,6050188,3079650,821356,14572454,8839427,9261592,349658,16890118,11700824,0
1723911159.5489,2151,28572905,41407953,48495350,28056081,4778368,2619122,838707,5880441,8439052,6045829,224729,7337623,6784516,0
1724331625.971,2152,104227030,220310038,231003213,86772273,2615156,344543,39963,27500162,22675231,33290281,1069103,42092689,25905268,0
1724331626.1862,2152,84245702,181942578,201925541,50026395,1822922,182634,30858,47665995,40084495,25774771,606702,35301884,9300314,0
1724331626.4013,2152,89537232,166274865,173008430,41846771,1113194,116849,12152,33275162,34129133,26471521,682360,38824694,21302623,0
1724331626.6165,2152,105274358,233081629,244878948,77242553,2691081,209250,41407,50227522,50245171,45656099,1467048,61352946,22314854,0
1724380164.4104,2153,18145399,37934215,43554124,5770939,320131,56223,5015,7859824,5725569,6432365,178521,4519890,6635197,0
1724380164.893,2153,17099464,35547010,39316868,2540189,137873,20370,407,7020011,7677204,5086869,163904,4585797,6736481,0
1724380165.3756,2153,14958411,31376051,38084297,5445902,255369,46360,2720,6922574,7323679,4983996,209849,5676726,6960479,0
1724380165.8581,2153,16907777,34621630,37420519,5371356,165338,26138,2705,6632631,6936769,5833615,154269,3292060,8167563,0
1724380166.3407,2153,16759234,32939468,35927494,8599403,468790,87916,4213,8455425,6876483,4638735,130408,4934820,3897632,0
1724380166.8233,2153,15261659,31535431,36978744,5635783,287001,66658,6495,9299567,4307783,5459348,205986,7162140,9994767,0
1724380167.3059,2153,19038330,42133387,49724489,3387755,149950,29397,2729,8579704,7679264,6559696,232043,4519449,8665724,0
1724380167.7885,2153,27155015,59836132,65627063,19173118,911473,114029,9322,12620122,13289130,8998171,268845,6042150,16368767,0
1724380168.271,2153,21340382,40766352,48558326,5692875,220673,42053,3002,4522610,6538014,6246086,248778,8521022,9199736,0
1724380168.7536,2153,28180626,66003687,72889354,14139853,896779,145485,8242,13940118,14724706,7491888,183044,6187949,16859806,0
1724380169.2362,2153,37597273,76893694,86625789,5881923,277035,48346,1780,20237469,12396702,10403508,301414,10727058,23542989,0
1724380169.7188,2153,16277985,32626454,40597971,5879731,220645,57160,2675,6484286,5132380,6010748,245189,6890821,5636016,0
1724380170.2014,2153,17304155,35641879,39141814,4823448,217351,36025,1802,5998519,6593680,6691409,238517,5869870,9149329,0
1724380170.6839,2153,54547799,108208174,121249055,21168381,768208,115082,12226,15665521,25420374,17861049,673791,13296010,26169354,0
1724380171.1665,2153,14981321,33551271,35894501,11714526,499642,116056,5589,9338309,4720849,4339222,96607,3034817,4632635,0
1724380171.6491,2153,15556215,32394772,36768163,4445626,214681,40259,4238,7846328,5440399,3739148,149446,2479148,6514532,0
1724208906.1165,2154,13605540,27054435,29467432,8468299,250804,98746,9051,6225195,589348,6044943,275580,2686085,4795394,0
1724208906.4875,2154,26541108,54053858,61831341,12241799,593615,179282,19284,10481689,3242821,13735806,598266,5985061,7168689,0
1724208906.8586,2154,15700332,31699978,39483962,9851275,450691,145726,12503,10027860,2620675,8307148,427275,7739756,11942628,0
1724034901.5316,2155,4559546,3725843,4201376,276975,8918,1215,249,1131103,469031,786847,20265,0,482511,0
1724034901.9829,2155,15794128,12781021,14686559,3363302,157469,16622,3561,1793516,1467125,2834933,85181,366726,1285536,0
