timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,ll_cache_miss,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,ransomware
1724277962.3536,2017,12246042,16667981,18024640,5759104,447748,11248,4934254,1705604,3385725,176737,618941,407081,0
1724277962.7048,2017,9718222,10083187,12235299,4622220,360020,8820,3336619,1943547,2051137,109311,723134,405801,0
1724277963.056,2017,7334045,9241500,10217835,4206340,345915,11552,2592819,1783493,1854448,74346,1289865,643754,0
1724277963.4073,2017,25777885,37747343,40171117,14302306,1012476,31593,8966314,5390387,8715558,459625,2300022,2875273,0
1723838061.9096,2018,57495457,78307942,84074043,30577294,1732302,179126,21627275,8680526,8608895,608534,0,7151801,0
1723838062.1892,2018,104340521,126546186,141543636,40393696,2289502,220696,44933280,8233581,17417521,1357291,3758297,21053507,0
1723838062.4688,2018,116152801,135002667,160367094,41400393,1685511,171998,42215347,11472648,19906710,1308429,0,10297723,0
1723838062.7484,2018,40376408,58317243,65758763,25844738,1136167,97447,21778605,3520730,7793340,572968,839595,5444223,0
1723838063.028,2018,47326589,56464331,59870110,25498299,1124089,82057,18706726,3897823,6431019,475057,4128311,2297950,0
1723838063.3076,2018,53348691,75656151,92616153,28567336,1351621,97441,24329078,10751341,10607722,862270,8194397,4050587,0
1723838063.5872,2018,54208006,47396681,53607058,19416605,590456,47235,16196636,1072141,8079447,628596,2611606,0,0
1724363851.2542,2019,8351547,10876316,11666696,3135512,205781,4425,4076752,2092192,2515941,54017,0,878549,0
1724363851.6159,2019,15469702,16084990,19541459,4506988,261945,3406,4654010,3671608,3290690,99691,0,3145194,0
1724363851.9777,2019,16762966,17226807,19721450,4071014,229801,2450,6934627,3645589,3781294,103435,881883,0,0
1724370803.2726,2020,12144273,15874564,18199647,7267309,463683,37504,5285431,363992,3436848,154764,3343859,3096547,0
1724370803.5958,2020,16261927,14455290,14746120,8011553,544319,52586,4026385,1627826,2782428,137317,2892339,3210713,0
1724370803.919,2020,28595606,30245471,37283332,15194553,629619,64802,8367894,5305359,6527678,312667,4126418,6973407,0
1724370804.2422,2020,22398472,19810707,22606657,7848551,459186,40466,5404663,1511685,3845154,183255,4848556,3255764,0
1724370804.5654,2020,29001284,29805833,36414521,15884138,886745,94757,8787623,5439284,6337413,316593,6533274,7216259,0
1724370804.8886,2020,42017679,33422589,38191746,16676577,1071813,97401,9732522,4004323,5976532,287512,6121457,3208877,0
1724370805.2118,2020,29900942,32623353,34934108,15182094,775778,63315,11626811,5501391,5328756,251141,6428172,3696119,0
1724370805.535,2020,34329174,27748440,32519422,12052726,763997,98717,12773888,3619364,4559628,243816,5322678,2006548,0
1724370805.8582,2020,27352455,25548923,28910078,13829351,894098,74481,5384394,4250227,5452971,263086,2400318,4785878,0
1723803235.932,2021,18225925,14443348,14806312,4879239,168914,13394,2885611,2178870,1827050,74619,731682,1186188,0
1723803236.2546,2021,10023316,8272006,10025031,1647460,95180,6224,837902,1101021,1006815,41456,0,1739276,0
1723803236.5773,2021,12857293,14097594,16745180,5436780,186164,8979,1621077,344028,2207719,102263,0,2266795,0
1723803236.8999,2021,10214327,8140616,10138901,3140868,154077,11877,2317625,473047,1213840,37324,397297,1165381,0
1724397506.3968,2022,124795917,249212521,310168896,87844345,5028129,193818,76770492,31994909,53583859,4035348,8145316,21258257,0
1724397506.7765,2022,112515986,238822302,268553538,66635752,3773227,114538,71474409,17469432,42138070,2560307,1489233,29034081,0
1724397507.1562,2022,61772786,116528023,140517882,44652313,2172852,55973,34106491,8090657,20763552,1494971,0,0,0
1724397507.5359,2022,115690425,224547866,255156173,72769898,4344715,85040,59648324,37557320,39693473,2673174,2549196,0,0
1724397507.9156,2022,162305760,336348788,349093039,141790711,7061400,282518,80853241,6981860,58020584,3932156,0,9148763,0
1723980381.037,2023,84462959,164967871,169263444,42915645,1302456,77885,44896719,8185579,22768077,812975,293644,7314973,0
1723980381.3744,2023,63814437,129391915,145417007,25458850,799372,32971,49022733,5644771,13253390,507634,0,56447,0
1723980381.7119,2023,153738729,340304038,404611494,95040860,3642338,128337,134759414,30632779,40829384,1306715,27177407,0,0
1723881771.8002,2024,47362644,79537479,96210985,31150159,1236432,44422,17336085,20401331,15179095,758516,1815384,655153,0
1723881772.1561,2024,29696142,44237929,49789997,17664605,857913,25801,16391727,7646424,7634890,368974,1089764,0,0
1723881772.5121,2024,56959815,88495560,98474717,33884953,1310845,52323,24517016,16331818,17231739,790341,4919612,8698438,0
1724299238.9463,2025,180047570,343910869,414266391,92893404,1475321,67381,74796643,103249506,68940890,4211804,8839311,5337768,0
1724299239.0053,2025,121164542,217099646,242159810,59078927,681682,29533,54948023,48275391,54279662,3706835,16182203,32333106,0
1724299239.0642,2025,119042758,220361945,268088866,76182767,1361122,67958,84437971,35427844,47713200,2409482,0,2885290,0
1724299239.1232,2025,337994291,607809977,713801765,185542397,3277989,170997,170684906,123875045,155672007,10441551,23584532,127854519,0
1724299239.1821,2025,137802843,195748485,240589421,61723657,308618,14581,42238619,37653523,41082190,2724797,0,23577234,0
1724117586.499,2026,51721956,108480444,118194687,38530710,781143,19331,30290253,6999569,14881750,431764,9006721,7783772,0
1724117586.791,2026,41587123,77540738,88630337,22973484,673482,12711,28733259,10226994,12711305,223139,6300647,6222048,0
1724117587.0829,2026,61523775,138210804,144933141,64646302,999409,31495,46331982,8798157,22391084,554390,0,4798519,0
1724117587.3749,2026,45693719,88594563,109232739,35947711,179738,4216,22392496,17529332,12750547,270283,6441823,509498,0
1724117587.6669,2026,83994772,162102276,201767956,57190009,1805997,16398,56552819,13529996,23982592,523627,0,23256020,0
1724117587.9588,2026,46513730,90210988,92497523,41318007,1163631,50899,29055726,15096250,11396270,161171,3882759,7962964,0
1724117588.2508,2026,48797258,108129034,119442104,46544630,336031,6088,48037954,16363829,14912760,368172,2654294,16413917,0
1724117588.5427,2026,26101769,52319910,65314080,25670883,317178,11858,16064040,7818925,8769863,218559,0,6289217,0
1724267769.6448,2027,26947353,27152317,28384512,7504141,258948,7580,8496249,3160569,3868415,227566,2080792,888610,0
1724267769.7311,2027,21455984,26981091,32668351,3259022,184160,3107,9924226,7455956,4467712,251728,0,1156249,0
1724267769.8173,2027,30628544,28200496,31974961,4834114,268670,9405,12021966,6034724,4243007,249703,0,1403466,0
1724267769.9035,2027,21170453,31616382,33142238,6230046,223470,6460,11975729,4726003,5534878,313869,0,62633,0
1724267769.9897,2027,25387815,21859624,22530941,3675077,170934,4851,8240626,4320754,3915865,255865,944579,109612,0
1724267770.0759,2027,54252508,52718948,56326400,12182133,765824,18202,15786921,8388963,8843862,587826,0,0,0
1724322781.1633,2028,42519202,91837955,112294871,38127273,766433,20545,37640940,21136261,17628172,1145057,4081661,1457703,0
1724322781.3604,2028,34935844,73106744,88323598,29355644,1074834,25577,20864479,10336625,14043308,764553,2975686,0,0
1724322781.5576,2028,43219491,95480981,112984897,39708324,796271,18756,39149586,18248221,19299828,1284335,5585092,0,0
1724322781.7548,2028,39537916,79600433,91150230,22578843,904284,34329,22589849,9958012,14493058,882055,275023,0,0
1724322781.952,2028,46606736,110493377,135119545,49591545,1566985,53327,31859120,15536815,19418845,1181121,0,0,0
1724322782.1492,2028,40893792,80877146,88901862,24306975,578622,10414,23276489,10584229,14129375,851574,0,2487363,0
1724322782.3464,2028,12506091,29928996,35204427,13581763,208012,4657,7836828,1914052,5685671,334145,1884065,837492,0
1724322782.5435,2028,55339786,114824597,118397841,49354311,386567,15651,28175777,16202999,22554257,1184690,6678281,0,0
1724322782.7407,2028,55365184,123564233,127433863,49153747,1249519,25704,32791772,20642778,21073929,1184130,0,0,0
1724322782.9379,2028,40272170,89313095,100680538,36059294,801423,21941,23625412,5727722,16292536,941615,2833702,3552478,0
1724322783.1351,2028,32600965,60958287,72078706,20291292,186129,4487,19851018,5140397,8553744,438695,0,6755137,0
1724322783.3323,2028,33781828,74718048,85097468,28248552,490078,15194,22000511,11800975,10723510,663027,7146586,0,0
1724322783.5295,2028,30878222,64099299,78726837,21862594,801725,19927,15641465,12542926,10415796,669386,4158936,0,0
1724322783.7267,2028,36471306,72918226,91135625,27218120,388751,17165,27455767,12684275,13539807,867752,6918024,0,0
1724322783.9238,2028,30384293,54992907,62779375,16398058,81990,2079,16809404,6559201,11125135,678240,4280913,0,0
1724322784.121,2028,29578108,60464436,72425170,25594665,808331,20855,23346943,13872063,11851161,641001,885245,506824,0
1724322784.3182,2028,44943086,87128712,102883957,42761588,256726,10115,33692821,11661120,18815054,1277930,1246770,4117619,0
1724322784.5154,2028,43380248,96085111,99535739,44084276,976245,31038,24585813,16615357,19238039,1312581,1304839,3919262,0
1724322784.7126,2028,52161592,113012469,140766717,48274443,1450124,21929,35788931,27081458,26973042,1858613,10242936,4789031,0
1724322784.9098,2028,46192077,105779961,124902401,43898055,1219672,33772,45981174,20843448,19820846,985392,2290459,691522,0
1724322785.1069,2028,44218862,95475217,108179710,21862989,435880,12269,32282868,13393149,18472079,1313735,0,902737,0
1724036897.3613,2029,113213265,166093680,170438595,23295012,674890,19642,52142751,19150932,24981552,1895386,8968366,27593421,0
1724036897.4701,2029,105695374,199343659,228118772,43447162,1064192,22102,70407980,26833630,39826593,3012899,12767630,20574340,0
1724036897.5788,2029,82311517,122410114,144803805,27786031,774431,20140,35394432,4047781,23123783,1653147,0,0,0
1724036897.6876,2029,101792584,193021397,209359002,12076778,194379,4390,71984881,4187180,26721733,1902009,0,16129981,0
1724036897.7963,2029,178186970,277869898,317848061,57395514,1979910,60452,76857370,58941216,49757269,4147834,4136626,24514380,0
1724238526.5591,2030,41151591,72545450,75788996,11549482,566012,18702,15496110,12099141,11266477,579400,285367,2641295,0
1724238526.8889,2030,33262022,56691338,65941160,10385860,318915,13631,15578159,4625284,7934908,397030,2140848,4755,0
1724238527.2188,2030,17122704,34389332,41710394,5104776,324714,20029,6494785,7141062,6743437,290395,2090526,2461105,0
1723535650.923,2031,82972881,83600746,103156206,12356525,301636,6768,31691969,16343101,16312791,1134158,5305356,0,0
1723535651.0039,2031,29375101,34256087,38068858,4674184,94361,2463,11368249,1358619,8020140,588795,2485026,1037916,0
1723535651.0848,2031,56742574,58299903,60504506,8842850,194490,9231,23321648,11212400,12633331,933606,488724,3669908,0
1724272887.6608,2032,133227905,267422100,293571895,53011508,3718431,229360,59677390,21803993,44437375,2212087,9681884,14214519,0
1724272888.1034,2032,157193499,280723047,336370978,90638920,6438473,470605,68119863,73019121,37428010,1508141,13997212,31243964,0
1724272888.546,2032,142205878,255018967,289037487,52995796,2946480,140535,90976795,41739350,26834978,921121,0,26523391,0
1724395506.8866,2033,30175958,32635240,35103823,7289320,468126,5135,7631620,4457153,7414838,187937,4723761,7535166,0
1724395507.2885,2033,43370642,45824625,48203960,18676722,1231962,5232,11382935,4454039,11217878,391189,9410863,7490345,0
1724395507.6904,2033,20339075,17306668,19923949,3983819,147855,837,3316298,1977234,3312229,118156,2995885,4440270,0
1724395508.0923,2033,29802610,30590179,31783192,10082577,675440,6126,8483756,3740413,6429709,188448,2045007,4060748,0
1724395508.4942,2033,19582716,19050359,21679807,5157048,302831,2827,6258671,3535842,5053653,180496,2998932,4008141,0
1724395508.8961,2033,31025898,35315803,42627235,10506291,543095,6208,11579688,2789009,8051401,225015,4527473,5713940,0
1724395509.298,2033,26824702,30391934,33080711,8512226,551540,6790,10133224,2695375,7194466,206295,4492151,4742770,0
1724395509.6999,2033,22580338,20872665,22210282,6691566,528642,6032,6187042,1551047,4558274,151900,2256411,2561013,0
1724297341.9394,2034,15183817,14137438,14655429,3973075,93113,9859,3065524,2845627,2197405,72534,0,403428,0
1724297342.3225,2034,14502759,12903582,15444767,3642540,127299,12372,2846805,2473176,1676239,68507,0,1504449,0
1724297342.7056,2034,18721762,13325778,14678809,4342935,120116,11625,2620548,1898227,1963489,72974,583140,1675477,0
1724297343.0886,2034,30806187,22956681,25105531,6344047,181519,18478,4465126,4803971,3960646,149173,95180,198359,0
1724297343.4717,2034,37313000,21398846,22276885,6316142,153583,9616,5539704,3074623,2582281,89714,285186,99840,0
1724297343.8547,2034,14488217,16325718,18134987,6486587,292783,26920,3070066,2412140,2368969,100700,0,702211,0
1724297344.2378,2034,31970916,35407551,43065509,12430530,464211,39489,12487709,5220467,7033852,280457,1854709,0,0
1724297344.6208,2034,31760721,32460091,36637309,10080542,338545,29780,7451846,3617092,5980483,251979,1168629,796522,0
1724297345.0039,2034,30828671,29368633,30912308,11901325,352403,37498,2196320,7551850,4080097,179537,0,1493398,0
1724297345.3869,2034,38715951,26779786,28411886,9002179,241175,24786,6717132,4523270,4904178,211146,0,2352873,0
1724297345.77,2034,13191417,11632811,13444854,3724823,157522,12508,3286713,2213258,1739382,62331,0,0,0
1724297346.153,2034,36231391,24490895,27139410,9080401,247006,21403,5945274,5882171,3475745,171297,0,2310633,0
1724297346.5361,2034,18381246,17672050,20975467,5109150,210323,21342,3060614,2906934,2695148,116853,715740,0,0
1724297346.9191,2034,13134107,8105938,9680312,2550888,80375,5250,1763492,1674916,1081715,44735,0,1480001,0
1724297347.3022,2034,16667077,16124162,16577263,3329805,136599,15071,2455093,2640076,2467545,79407,0,608950,0
1724297347.6852,2034,21288265,20245515,23288289,6345163,186524,14325,5632780,3815469,2841675,105821,0,1055741,0
1724297348.0683,2034,23473038,21837811,26049414,9411780,332275,31702,4048084,4991965,3735396,159497,1067963,99206,0
1724297348.4513,2034,46586652,44709764,46486212,11947224,451752,37931,10348428,8812148,7428816,240483,0,3962126,0
1724297348.8344,2034,65906719,52194355,61526948,20109682,746392,52488,9394409,6771114,7841602,242551,0,620637,0
1724297349.2174,2034,22827899,26936932,29633932,7613397,304371,27535,5966876,3801075,3787052,146100,0,4273481,0
1724297349.6005,2034,43783888,39376175,43477969,12698352,366957,36094,12463127,6929772,7375087,330225,1547899,5803196,0
1724297349.9835,2034,33555831,27561376,31783838,11157344,491439,31128,7691285,6723656,4750272,182900,1627664,1164175,0
1724297350.3666,2034,25954927,19741673,23982322,6059458,173891,16633,3659149,3353286,3258407,122053,151439,1123307,0
1724297350.7497,2034,17411686,12676132,12951420,4343085,190425,18719,3565573,2198309,1765908,57931,183614,485722,0
1724297351.1327,2034,50876005,25373786,26644953,7881580,255221,24660,5775009,3763696,3124974,115599,0,2967821,0
1724297351.5158,2034,21034129,19018368,20121488,3598700,91221,5558,5768972,5386190,2391288,82864,0,1525802,0
1724020060.2543,2035,11510068,15980113,16508159,5028548,237616,34603,2873157,1088587,2730285,205578,3071282,2531274,0
1724020060.7328,2035,10540864,15676350,17573098,5194196,374098,45749,4478728,1547290,3487093,276993,3724482,2532547,0
1724020061.2114,2035,8992803,15132205,16414054,6547503,455874,59220,2825140,3139533,3168975,210580,2855328,2173169,0
1724020061.6899,2035,8905353,12973791,13985618,5211538,270729,25647,4135617,2145426,2452237,190447,3486572,2030651,0
1724020062.1685,2035,13110712,19616052,22423682,8486891,579686,91351,6683864,2586901,4450304,332644,3487733,4377631,0
1724020062.6471,2035,9227049,15838451,18681935,5937234,361494,52396,4540806,3174502,3180683,247303,3388040,2683808,0
1723667136.7682,2036,15699687,17887217,18280523,10353590,582532,51714,5776940,2603225,3715309,223360,2691084,5053056,0
1723667136.9735,2036,21686808,27736182,30095900,11813363,506630,43945,4916355,4065933,4386803,237522,1077324,7118542,0
1723667137.1787,2036,11051445,14989698,17668369,6483116,230856,22414,3432222,2540934,3198699,165602,2440207,4489778,0
1724351267.5775,2037,14866282,33926900,39911842,10063715,718462,17996,6083292,798236,3557716,94497,0,0,0
1724351267.6448,2037,16786148,29881763,35366949,9705198,447395,11788,7723155,2499847,4229925,122224,0,0,0
1724351267.7121,2037,11623274,23782251,29713885,6398530,398933,9711,3961964,1972003,3574412,122583,0,187954,0
1724351267.7794,2037,9454213,19664562,24291699,4500549,220761,3054,4940006,1987671,3298470,108289,0,1099776,0
1724351267.8467,2037,14824841,30606953,36297212,8596018,419331,10249,7630338,4491338,5627457,212792,0,177531,0
1724351267.914,2037,13389542,26112075,31801645,7494087,295034,6629,5450748,2124997,3618831,120035,3332181,2302082,0
1724351267.9813,2037,17262999,34284522,36728690,7830464,293955,5713,10358567,1699680,4763023,174029,0,126492,0
1723647679.5308,2038,58375240,121795334,147659680,50851640,492822,27046,31019716,8989824,23164178,1922146,9215926,0,0
1723647679.829,2038,34980669,67755902,75930450,26919725,419783,25689,17387379,9099553,12162340,957228,4746692,0,0
1723647680.1271,2038,76584563,142978082,147484642,49447763,487131,37521,45430403,15370470,29478766,2453278,1904290,14655457,0
1723647680.4252,2038,60520523,117320320,140613656,30403483,426422,24726,30792538,2812273,20676352,1575282,9152339,9442555,0
1723647680.7233,2038,20798234,38876320,46646684,12316069,92166,5493,12292924,4365046,7641659,597404,1929641,3124668,0
1723647681.0214,2038,42172872,83334234,99591573,22133523,290235,18376,29261453,9941708,15925851,1176671,2545800,3019167,0
1723647681.3195,2038,31339255,69400953,75880644,19826273,419394,26261,19097136,8884936,14345098,984339,0,3393552,0
1723729592.3831,2039,183977164,159948431,192602192,32668505,1631837,23925,44782546,23092849,26564809,1589637,42624,11413820,0
1723729592.6913,2039,173204482,209629665,253266103,39173291,1270971,25685,48523639,5065322,40491269,2517167,12015602,16823828,0
1723729592.9995,2039,155005250,174845290,179562928,41365236,2043460,52875,37939485,32440040,32723145,1857211,0,24941585,0
1724338156.9273,2040,19139463,14019667,16513320,3170521,89507,4638,3898698,2453372,1666182,131771,1142271,0,0
1724338157.0185,2040,5871762,5773312,6561384,1022577,36181,1706,1503438,574756,713062,50977,0,0,0
1724338157.1096,2040,11624854,11451881,12209247,2383886,46404,2274,3234130,639664,1432448,100778,9024,401849,0
1724338157.2007,2040,6570186,4371296,4985345,930411,25482,1535,1593159,407930,631059,45281,0,0,0
1724338157.2919,2040,14182869,10699717,12817053,2035939,67523,3952,2180339,925469,2008013,153729,291937,890811,0
1724338157.383,2040,10754305,7410868,8616337,1726018,36018,2055,2453947,516744,1155288,77038,661694,0,0
1724338157.4742,2040,8597655,9534479,11707550,2207959,60520,3391,2405647,846312,1417187,108699,893714,0,0
1724338157.5653,2040,7609764,5307733,5644562,1421760,61510,4007,992439,226409,846909,57912,278352,567346,0
1723600149.3005,2041,53836585,55252224,66487334,12990149,798039,48190,17417491,7311185,10344441,745771,4016262,15047064,0
1723600149.6716,2041,249818968,155685588,164109330,38406238,1978960,118175,14601878,30624752,27276562,1943617,13962133,18129272,0
1723600150.0427,2041,95702208,96015781,99610936,29009888,1412309,53523,18228910,27174120,18135836,1085330,10311930,12429047,0
1723600150.4138,2041,63519005,69998965,73044981,20521770,1137888,47332,11600131,3486175,13388148,867712,2694833,1864100,0
1723600150.785,2041,96640396,77637648,83834438,35911276,1304164,66191,18467190,17693706,12766843,828719,5770588,1475766,0
1723600151.1561,2041,104137480,83949319,95173386,18431549,1363859,63758,19020686,6467600,15647545,1124466,0,4739977,0
1723600151.5272,2041,74992515,79597930,81369444,23879882,1246604,59444,12017203,9346036,15297932,1027048,0,2950294,0
1723600151.8983,2041,120318544,109152627,122458804,33702462,1887448,110780,25796570,22404407,21817903,1415412,843717,638693,0
1723976902.6238,2042,7980416,9619500,10955437,3625041,228510,7289,3214217,1622690,1799714,123388,793207,197892,1
1723976903.0828,2042,10955185,15359184,17770416,3837565,278100,7725,4505653,1179484,2818875,207608,0,0,1
1723976903.5418,2042,13805856,18911665,21043955,4737682,293320,7062,4991208,3007795,2902827,213212,1839546,0,1
1723976904.0008,2042,10887796,15309501,16102520,6011738,466513,26510,2513098,862536,2691548,211791,64922,187979,1
1723976904.4598,2042,7171623,9591457,11350421,1975894,106426,4075,3145298,1346369,1980308,160675,0,0,1
1723976904.9188,2042,26560547,30941562,34827534,6133374,354018,17969,10059739,4317022,6492585,512792,859306,0,1
1723976905.3778,2042,7891716,11488083,12850966,3823449,246553,7755,2734488,741461,1948392,144296,0,0,1
1723976905.8368,2042,16551539,23820946,24887024,6893578,325860,9855,9783456,2789733,4113552,291149,2291919,412435,1
1723976906.2958,2042,16584421,27055527,31447502,10191424,572515,22733,10239280,4185528,4979050,382009,719602,0,1
1723976906.7548,2042,24294885,27452617,30753158,5312669,367457,9141,5949819,615063,4896478,360785,582968,0,1
1723976907.2138,2042,39767444,56920209,70088373,19723537,1449323,102616,24201527,9192036,9487710,635337,0,0,1
1723976907.6728,2042,7787388,12703992,13150881,4636366,622280,44523,4001441,1644315,2429321,150735,2045775,171531,1
1723976908.1318,2042,8734033,14479707,16440603,3999382,693493,49207,4567350,2854713,2323035,124746,2774221,486862,1
1723976908.5908,2042,6929961,12054317,14590633,4357666,827295,96031,3472703,2348907,1741086,111541,1755378,0,1
1723976909.0498,2042,10434447,16560469,20499355,8362828,1082116,124140,5613680,4842529,3255875,176812,3993824,416688,1
1723976909.5088,2042,18557722,27691445,33882204,7013193,1102890,166699,9863624,4015866,6398926,287952,2831084,2765478,1
1724099902.652,2043,136985741,194674928,209226249,63816590,4080222,690659,69106269,12043445,29257125,1442284,18091528,18515762,0
1724099902.9896,2043,190891256,275688649,313764936,111272866,4587444,685346,71767132,50731240,38105013,2124841,0,0,0
1724099903.3271,2043,145176707,210320605,218854351,68478241,4943800,635849,80653281,29556735,31729167,1772148,0,8861584,0
1723513081.0273,2044,227731041,427971016,463415943,123656502,12489784,763363,115920796,66995019,57226683,4688474,76618941,81364853,0
1723513081.2764,2044,180902701,380937825,456401303,132653150,12268042,531749,101276023,48639140,57240914,4469443,55406618,93119161,0
1723513081.5255,2044,305476717,551900276,614335497,174568583,17684274,762776,132498979,64274778,90731683,7154183,61522662,107362094,0
1723513081.7745,2044,164500409,290431582,300606740,79558038,7678226,367346,86237749,28392591,51761309,3712732,28536271,52054451,0
1723513082.0236,2044,185028654,323114197,379189456,96165634,9316495,314113,77401346,37253863,53342574,3786167,56953792,60419512,0
1724482149.3725,2045,39554132,80077047,96544825,42378551,1287001,116028,22691978,15254478,14055092,414223,19067400,9970415,0
1724482149.4823,2045,31461118,59669470,61726252,22860587,721795,51955,10708744,14621254,11229608,290534,11159102,5983702,0
1724482149.592,2045,15949519,33348817,38207000,15860103,413307,43015,4111145,4713493,7746734,186946,4662069,8578143,0
1724482149.7017,2045,23527535,45716795,51630179,21829446,522422,51936,15538790,7363065,8571173,252619,7912069,3291027,0
1724482149.8115,2045,11957291,21496951,25381083,8914325,330928,23783,5693168,2496327,4301475,87359,4160974,922777,0
1724482149.9212,2045,25480877,57733622,61515505,26050801,716326,63651,12021192,12783404,10957301,189911,8453280,6125660,0
1724482150.0309,2045,14745974,28932425,29922220,10687117,432719,34351,9009324,3197040,4864373,97623,4572971,4495086,0
1724482150.1406,2045,13175818,21419483,25857951,11064830,311097,27764,6079921,4073172,4848978,117312,3665470,2940990,0
1724482150.2504,2045,9276226,16121294,17810160,7285744,177692,13984,3672009,2238972,2998110,45484,3033550,2701761,0
1724482150.3601,2045,14892655,29489352,34116061,10018269,181820,14478,6860018,5288610,6172457,165911,4079133,2424680,0
1724482150.4698,2045,8288025,15043190,18230525,5577336,118555,10015,2688461,2666179,2961511,35882,3437856,1706465,0
1724482150.5796,2045,12831719,24261813,25045933,12015138,210374,17549,5392977,4816178,4553528,102121,4195625,2772201,0
1724482150.6893,2045,18281189,36717207,37988234,15388369,342664,26899,7512136,4477610,7380186,176975,9676911,7429066,0
1724482150.799,2045,24456546,49155946,61078171,15947785,344402,31818,15708851,7465282,10089036,185888,10861259,5207944,0
1724482150.9088,2045,13693414,26411786,27457814,9916407,346471,29393,6062092,3032330,4632355,46357,5100889,4492499,0
1724482151.0185,2045,21121882,43992255,47452058,17593394,389237,34975,10851610,8015973,9396584,220459,3302057,6310909,0
1724482151.1282,2045,25787338,50932229,55838841,25187233,615614,61421,6965673,7596744,11142550,217974,6012400,5634594,0
1723801370.3438,2046,24285315,43138411,45425900,3488018,17440,1807,10486925,4145297,6042996,304348,511902,4327504,0
1723801370.6618,2046,14294317,23794860,26527907,1950136,9750,823,5497555,2710104,3866430,167830,1572424,0,0
1723801370.9798,2046,11649899,18114764,20358995,2086563,30794,2006,4946155,1721972,1620316,78976,371614,963034,0
1723801371.2978,2046,17443507,23133001,27782249,4187540,41246,3462,4829946,2532476,1707634,60001,1377533,3504223,0
1723724014.6342,2047,8143831,11330298,13630470,5736788,198926,4909,4179273,2591478,2173088,41684,0,1363826,0
1723724014.7201,2047,23852577,32175904,37993601,13821959,163414,7402,10561881,4082705,7096627,210827,2745703,1498543,0
1723724014.806,2047,10635727,14398853,15857158,4827218,183915,10178,3360191,3124133,2441394,72507,586083,288734,0
1723724014.8918,2047,23850381,29134621,36370140,11919501,199453,9267,10866099,1470780,5920262,113891,105916,0,0
1723698555.8579,2048,34488082,53451306,61417589,21570786,2287788,50801,19299195,16299809,6752414,238216,12212149,8946496,0
1723698556.3506,2048,93093191,139127648,152861509,47847614,4394202,127381,49637853,33783968,10727835,275706,46273523,20177651,0
1723698556.8433,2048,46279490,80300542,82914663,31119727,2865479,87328,27760360,13886049,10286998,403595,14421102,8152179,0
1723698557.3359,2048,43032661,73637420,84749240,25864711,2871036,116727,21869464,18289907,10683756,198947,19491264,7877914,0
1724476174.1138,2049,74350591,90688171,109089626,11175927,1203763,17833,42723072,15402509,21796242,654913,13857680,18331613,0
1724476174.2022,2049,33207597,37808635,43148440,7687718,909769,20312,14332154,6135569,8143538,246417,3919722,2281482,0
1724476174.2906,2049,35711681,55138612,61913420,15623007,1562208,24327,18950127,6298120,10915740,357603,5138592,8795448,0
1723777301.1656,2050,79436967,154855652,170147060,56922557,1926158,89225,41293050,25969360,21527814,1025227,6030273,30630711,0
1723777301.4545,2050,93126807,167677842,196201690,48821352,1580874,65028,41669036,32761687,25674786,1174480,798871,17585347,0
1723777301.7433,2050,82381421,156657887,179775726,54504521,1289959,53023,45108389,34497319,26849527,1263761,0,22234756,0
1723777302.0321,2050,79150785,138199881,170436642,37777776,1053391,43947,43884236,3697477,17717113,861024,0,14245301,0
1723777302.3209,2050,61605029,124812866,133989878,47603538,1648032,57327,30168314,20790544,17237790,843673,429443,10378490,0
1723777302.6097,2050,60572413,95700782,103904703,30075294,928768,29111,13511919,7315725,16616160,647429,0,16997277,0
1723777302.8985,2050,173686137,337327806,345195474,91804398,3821462,117763,71014251,20028621,37825303,1809401,4258391,41626088,0
1723777303.1873,2050,53989886,108561183,133628424,39160137,1265600,37251,28522047,23163333,10644116,571026,0,3125162,0
1723673764.6876,2051,112168657,198038203,207220403,61652334,2615382,107054,60719787,16270175,40339111,683031,5060238,17630461,0
1723673765.0115,2051,68263718,110093675,121658894,28817112,1163573,53598,43096857,4905232,24824549,362360,0,6744738,0
1723673765.3353,2051,98520571,157393144,188526445,65027226,3820904,283087,66949026,16026406,34641033,1014487,14760451,16192690,0
1723673765.6592,2051,79732475,153657538,157948761,44923513,1146634,95586,38857478,7983116,31967726,741151,11033083,4914296,0
1723673765.9831,2051,74125932,146592100,176041498,62517704,2983936,229828,59125858,12244652,29379583,654657,0,0,0
1723769124.2276,2052,27841930,47398013,54605928,11807899,155625,7162,11832336,6691094,6489047,421966,1175689,0,1
1723769124.5462,2052,31085309,59614766,64825613,21066362,863162,82101,15851457,13454042,7633562,363949,6792671,2512091,1
1723769124.8648,2052,26532139,49149789,57944938,18345046,1624247,127195,7217039,3594211,6422304,274435,6285592,3759271,1
1723935497.5307,2053,12400956,16484530,20157802,6285067,108660,1251,4636433,3561137,2109205,107210,1722126,434421,0
1723935497.9987,2053,8334672,9442647,10821096,2485343,29507,319,2490261,1157042,1329173,55772,0,1773793,0
1723935498.4667,2053,10390372,12368473,14501967,3571416,58490,788,2567057,864123,1759586,75944,1260740,0,0
