timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,l2d_cache_refill,ll_cache_miss,mem_access,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,dp_spec,stall_backend,ransomware
1724342615.2982,2126,168179911,358765917,374578434,63740813,2532685,1180957,168552,66826720,110551338,28960841,70810924,2247245,2695607,51254244,181116402,44589770,0
1724342615.5278,2126,150596299,286760799,327162704,40886552,756309,304567,27326,39898671,108298266,28281226,56667299,1555274,1170339,42499552,146913319,35311356,0
1724342615.7574,2126,183249108,367755817,405951495,77512016,1692360,781524,64632,72826135,132110203,29717971,77618715,2530588,4150433,42970353,197002532,55028940,0
1723571568.7988,2127,13953573,11490646,12190667,1212821,52792,19081,5075,1289571,2957382,947070,1338142,41102,122297,0,8163917,4737524,0
1723571569.1109,2127,28012307,25305530,26843195,3919145,156086,55172,12857,4235860,7802039,8053076,3034552,84069,1883024,0,9105055,7320486,0
1723571569.423,2127,24146505,21290934,24546449,3619699,131662,47098,13788,3968056,5468954,3064654,2855974,89047,544396,0,15468444,9091097,0
1723585707.7893,2128,95923931,182181339,205239225,47621896,1632049,358939,26084,50718688,69998613,27048967,19968519,546506,3580619,24399498,80211525,14558089,0
1723585708.2304,2128,41530893,77179508,96036530,30170236,745144,226881,18751,28198736,25656992,11054347,12236035,479504,6083633,0,53241557,5788839,0
1723585708.6715,2128,44149016,84490766,92787528,28826739,929173,196211,16852,27577185,24188792,14580835,13691790,466087,4043506,7502184,42472209,6241988,0
1724338406.4141,2129,39471793,57180331,68880732,18517052,553088,69779,7853,19533839,19299379,12212133,10754467,498644,0,3768991,33600228,8166262,0
1724338406.6607,2129,11458799,14502815,17903474,5506026,201120,37950,4913,5240620,4622033,2337013,2295051,128264,144252,596461,10203713,2051986,0
1724338406.9074,2129,47233102,75541756,82097676,26078042,705305,100899,5607,25274904,17294419,12497605,11312533,570613,6538321,10589743,35177586,9458537,0
1724338407.1541,2129,33952565,54618892,59753745,19301172,838371,139783,9685,19098014,15060971,7646114,6786148,301822,0,3531921,33514738,10572061,0
1723670296.1245,2130,24347239,45639246,51151510,14675707,824554,225653,37246,13458072,11703290,9940034,7986069,572360,584397,1839386,27084400,5137069,0
1723670296.4752,2130,21818641,43225512,47328759,14221395,797689,187548,29461,15554147,3958981,4323661,8414511,627832,3524083,2618560,32903471,5281550,0
1723670296.8258,2130,18835854,42502827,52999090,16835679,686334,159236,23872,16530194,7332580,8958488,7932375,554732,0,806019,35902002,4358548,0
1723670297.1765,2130,21752604,47758448,50318267,11057542,472635,151048,23762,10143744,8152713,6479730,9493295,733289,2434210,207402,33044210,4142372,0
1723670297.5272,2130,24465350,55663324,63115075,20730239,1607743,481638,79937,20740052,13188635,1262301,10601906,718159,1281347,9483458,37899332,5875667,0
1723670297.8779,2130,27059355,57298267,60559685,12625167,506944,143441,24982,13332483,10080237,7943122,10619924,725401,2478192,6059502,33998630,5806017,0
1723799901.1856,2131,19535874,20381069,21852433,6514662,216753,54091,7787,6567711,5072050,2274500,3998405,92168,898417,3270296,10337168,5587811,0
1723799901.6095,2131,7394274,8863209,9208858,3778152,69487,21001,1641,3506451,1439506,815809,1698207,51726,157629,861064,5934848,1896668,0
1723799902.0334,2131,9713745,10014271,11196309,2950940,65032,17237,2084,2816975,1986886,449633,2147278,62153,167074,1307582,7285132,3601814,0
1723799902.4572,2131,20197196,21763941,23164258,6184737,227569,63006,2527,6752044,4764767,1973353,3456641,70494,0,1868231,14557905,7710713,0
1723799902.8811,2131,10509950,13826668,17187654,3755871,38620,10369,778,3636935,5335578,1471762,2053490,54933,1764946,2587233,6028133,2744077,0
1723799903.305,2131,20304877,30198057,30836522,9642743,235798,64629,7777,8964804,6378489,1548295,6269538,232508,1051347,4646500,17211889,5984994,0
1723799903.7289,2131,25720641,28448828,35385898,8598101,318996,96656,12664,8167042,9446051,3426703,5745570,137919,393042,1993278,20126822,8094023,0
1723799904.1528,2131,8990452,8006998,8985557,2174018,40812,10259,1015,2242756,2312641,1034795,1857721,50383,580297,0,5057821,2701846,0
1723799904.5767,2131,11588133,15921963,18292312,4309273,150375,49707,4818,3961311,4037956,1579795,3490198,73609,0,2517482,10157077,4035947,0
1723799905.0006,2131,18450551,21966656,23977065,5906408,151429,41868,4650,5754425,3684842,1422224,4515983,134383,1056407,6654370,11159219,4773844,0
1723799905.4244,2131,30556973,34865888,37537596,3812553,52245,15037,678,4219708,8853324,2547958,7428753,231317,539444,4487085,21109784,6457838,0
1723799905.8483,2131,17383869,18129201,21217422,4399962,139509,37798,3540,4334424,3977203,3088238,3490463,78932,1430773,0,12721206,5499016,0
1723960567.2439,2132,15727477,22998063,26339567,4642338,106046,36689,10850,4775545,7228389,1811575,3268571,58716,878220,2445704,13975675,4504892,0
1723960567.5904,2132,13592552,16380421,19027137,3562921,149955,54927,12177,3692212,5535703,2929659,2225958,55199,0,396200,10165574,3519161,0
1723960567.9368,2132,18777821,32026254,37631923,8617153,308607,103724,22814,8137748,6709994,1999501,4341698,111014,1189649,2912312,24820464,6725161,0
1723960568.2833,2132,14809763,16891763,17549804,2081805,64969,21777,5427,2081742,5220235,1591833,2084393,37682,0,1481789,9255945,5614013,0
1723960568.6297,2132,15066757,20726855,22098161,3980721,150497,47058,10676,4063292,8597902,2003477,2662988,44495,0,1592611,9904170,4008381,0
1724043261.8922,2133,37832981,40367018,43434768,5357012,164210,49379,10585,5448935,16910274,8273742,7492614,305579,1840229,3993543,12416977,8086072,0
1724043262.3173,2133,31183084,33329131,37528781,8515503,410135,87194,20243,8253625,11869941,2288775,5681684,191168,3345242,890175,19134646,7636886,0
1724043262.7423,2133,20651336,21720822,22828587,4829648,309232,89690,21331,4793522,5542951,4602469,3793810,213621,1008042,2360163,9314959,3752827,0
1724494115.7777,2134,71746027,107355885,129725223,19993746,802422,188012,25628,18363612,43422318,21962934,22827455,1093060,0,7887274,56452696,24899294,0
1724494116.2361,2134,52764110,100698022,123387363,11586403,538382,94892,13606,11206609,37390736,31923305,20958674,927000,5819410,21612587,26641324,14592550,0
1724494116.6946,2134,61732503,99439763,106027995,14150203,571117,95250,11534,15046324,32600258,17266439,20800654,911559,0,7162664,48998633,21103998,0
1724494117.153,2134,131021848,215844784,261044411,38002393,1425499,387680,66840,41087076,73067460,46373281,50923772,2379938,0,42971265,98632404,41630623,0
1723733171.8159,2135,31991438,26375044,31606930,8233030,333302,133480,29178,8472538,9955477,6203179,5869688,452504,1588681,562120,13297473,11715439,0
1723733172.3129,2135,44520849,36125023,39679421,8195405,271708,102239,21216,8787208,12740516,9342563,7126851,541938,1066114,704169,15826057,16051147,0
1723733172.8099,2135,56040018,34393188,41598927,14137446,404382,159959,29521,12896121,12004448,6410574,6978047,560919,0,2719731,20464173,19244747,0
1723733173.3069,2135,28768605,26913566,27873001,5754980,187133,59231,11203,5288432,6801068,5396970,6063559,469618,0,0,15674962,10101029,0
1723733173.8039,2135,111059197,89860025,99291280,25064440,512135,210177,35688,27588294,21991953,14282534,13797686,1133912,3644586,13880762,45491443,46461039,0
1723733174.3009,2135,45979878,39797885,41290094,8154330,262223,94577,24337,8576398,13155057,9214420,8010548,605794,153338,0,18767278,15039568,0
1723733174.7978,2135,38225240,29193787,32421291,5783905,114330,41232,6556,5514060,7061694,4765596,5835157,478970,0,1101081,19492917,13690168,0
1723733175.2948,2135,31340796,27794594,29735701,9331356,200007,76401,16469,8521035,6098851,4531815,4981089,386432,1552282,1290690,16262061,9686265,0
1723733175.7918,2135,49541470,33748532,36235838,11516514,215565,89694,20636,10486321,9446495,9020675,7751180,554295,1949975,4471372,11347319,18107592,0
1723733176.2888,2135,39236565,29797344,32979566,7091095,114789,44298,7899,7331946,7211115,5956640,6486236,486361,23992,77168,19710649,17722649,0
1723733176.7858,2135,37711280,24120909,29179132,6857136,147390,54903,10697,7457804,5761327,4694053,5044598,399358,1941109,0,16782642,12494542,0
1723733177.2828,2135,33744676,35867658,36680789,15626991,221678,75072,15240,14495262,7178317,6848714,7227256,579678,0,109512,22544244,10571062,0
1723733177.7798,2135,124096200,130085653,153825295,39291456,888022,359151,75399,43180624,40510287,15838758,29804817,2337926,0,17842465,79633784,51171163,0
1723733178.2767,2135,29786433,24284307,28391047,6570133,208282,73604,15416,6781197,7815109,7177632,4950241,404584,450687,1417284,11530333,8399087,0
1723733178.7737,2135,71370712,72455451,80205118,21616812,232806,80353,16515,22671388,16243088,14099777,14399646,1067508,4044283,6409902,39408065,24859637,0
1724497196.8778,2136,48113699,70560336,83978471,10484030,546245,81125,10279,11429414,24975444,12579199,16554104,725406,362797,10520805,35540225,4434210,0
1724497197.2197,2136,36913768,63904909,68687428,11796744,700272,128981,17124,10992912,14132522,8432372,14009380,764385,2044983,400361,43677188,5111896,0
1724497197.5616,2136,71233876,140725873,154780309,22680295,810790,188313,27999,22563182,51597431,28181412,30840452,1706361,3646840,16511760,54842864,11685365,0
1724497197.9034,2136,45552435,85011971,89340162,19875710,560007,115025,9669,19139052,14234542,13816776,18340898,918420,1850748,5405454,54032641,5772046,0
1724497198.2453,2136,23243225,46125778,57496505,9141607,391818,79912,12771,9015097,15341793,10156566,9417899,464276,1506024,145309,30346812,3249099,0
1724497198.5872,2136,15679052,30294126,35786272,5108522,272682,61240,10283,5570679,9879671,6129823,5885824,319647,1974843,2672513,15129419,3754691,0
1723695961.2648,2137,65401884,151476730,166269869,26975139,865204,305033,98113,29752227,34471037,25087618,31152831,2344239,0,27099532,79611680,22643237,0
1723695961.613,2137,48120774,102932471,124083250,22288769,512088,202015,67491,23708294,28982407,22302407,18323203,1399856,0,4299631,68498803,14346806,0
1723695961.9613,2137,117683564,225772107,280870282,49755257,1204478,433670,138812,54563027,59813563,71841582,36589469,2711751,0,38546682,110668453,33164755,0
1723695962.3095,2137,90071641,182006903,213065273,57054487,1056330,457680,128025,54260640,44101243,39021200,39053196,2666570,2655574,9699044,117588211,27670046,0
1723695962.6578,2137,62606768,117961570,123206420,42762256,443622,184646,60976,40721997,25484217,14608789,24028098,2071543,0,26833735,56279677,18279727,0
1723695963.006,2137,96627550,192244777,232273941,27041425,821399,285224,91249,29798829,42466215,52954351,37006183,3002161,0,35696445,101156929,29612633,0
1723695963.3543,2137,51590524,107858259,129835843,36235425,1792665,925066,243849,37668295,18601359,18350577,23138795,1735655,2145074,12225494,78513337,19173971,0
1723695963.7025,2137,81374042,182989059,205532880,27755944,976599,399850,117165,29413831,50750684,25588782,45235145,3564485,4476126,4791908,119925377,29820974,0
1723695964.0508,2137,36389371,75741272,82356573,21367242,583107,196584,66838,22082494,8376410,14422703,17443214,1401824,0,0,59557460,10223319,0
1723695964.399,2137,72595164,153923313,159021446,30445724,842129,316822,94947,30639341,35392117,15205133,32659297,2432690,0,14038641,94385553,22921821,0
1723695964.7473,2137,48135515,79531503,84147653,21806001,614528,197751,57636,23714619,17417709,14409134,18332422,1360586,0,0,52320809,14982060,0
1723695965.0955,2137,85533556,173688586,208826282,49166439,1973162,725447,231953,45513632,43937468,14254414,31866046,2521783,0,13731563,136902836,22545850,0
1723507233.4897,2138,20530830,17724973,18268791,4940878,204495,26309,1544,5418258,2947068,2182852,3206693,183311,124881,686550,12327438,2609934,1
1723507233.579,2138,14767755,16061395,16536093,3032746,145592,18042,794,3258011,1861904,1613083,2346249,135637,0,1221609,11839496,1261786,1
1723507233.6683,2138,18546307,19664842,24053316,4625313,163483,24654,860,4299983,9394170,3039276,2530423,126706,1173172,3111566,7335132,2391421,1
1723507233.7576,2138,5304802,6058758,6821230,1016338,44453,4446,215,1055542,1632220,457985,941663,49614,89866,80398,4560760,652884,1
1723507233.8469,2138,10668800,11708623,13163962,1607093,125320,26241,4542,1615464,3196234,1998591,1918477,66551,207062,1380583,6381490,1341899,1
1723507233.9362,2138,12720258,13043845,14462171,3787687,326491,81353,13268,3470550,3920528,1634341,2173075,78133,1858918,1678005,5370377,1744779,1
1723507234.0255,2138,17818018,20441034,21388766,4301800,343918,71707,14252,4689623,3894099,1747081,3995585,139756,2683040,2137408,10927136,2056475,1
1723507234.1148,2138,9722959,14232677,15653709,4683981,512555,127540,27129,4258383,3181434,670367,2079459,68530,3879173,1066558,6856176,1883848,1
1723507234.2041,2138,8381746,11659224,12656690,2258070,342096,104679,24168,2169577,3217240,1469044,1773470,60868,1188944,2704376,4077084,1629154,1
1723935177.7719,2139,211855072,325399917,367858945,57493192,1952203,569220,102369,53946763,110745874,42001183,57797317,3490715,0,0,215111887,27108997,1
1723935178.0311,2139,140757112,182989873,226991801,20042350,896276,208291,40952,18462617,55736559,23435021,21851271,1363666,0,12669142,135151078,8844932,1
1723935178.2903,2139,113738466,169050887,186559831,42001459,465748,119113,23289,44465842,53596523,10661600,27778322,1624474,1071734,15813559,105416412,13134640,1
1723935178.5496,2139,250931884,305951139,352569322,69244985,3131995,751781,114088,76910929,74494963,31431436,45719866,2583689,2350732,31476312,212815877,25531462,1
1723935178.8088,2139,143000216,209235709,251736672,40685207,923230,277735,47475,37600812,77973046,5034733,31410943,2018487,17372237,5319178,146037476,15876023,1
1723935179.068,2139,156774692,220351931,231289399,38125934,1282905,292150,51556,36554208,71868808,10486410,36489378,2457903,14437858,41509541,92986780,16721262,1
1723935179.3272,2139,161765589,221487819,243528630,29634154,627088,98567,19986,28901412,67749914,13379932,41954698,2286545,0,3361987,159036794,14798774,1
1723935179.5864,2139,103214361,152514687,158174361,13231072,310805,70733,15288,13486798,48572609,15989390,23562799,1325950,10179845,16827092,66605423,21240539,1
1723935179.8457,2139,162305824,256769346,287081286,66999066,2850673,916182,217502,65301852,56009590,31501977,48576163,2543257,16943098,35885184,146741436,18617313,1
1723935180.1049,2139,140857815,213010072,230564698,27268005,2960525,995550,251286,27350047,66955290,27005219,36252138,1771204,13682983,38122846,84798357,19285043,1
1723935180.3641,2139,196513469,342412724,404265522,33091908,2763872,874130,252188,33156641,88965524,27126888,51283080,2802233,32358466,68773112,187041531,31612989,1
1723935180.6233,2139,75089178,145223465,153269734,34922398,4323650,1600427,476812,32092243,36744697,20188138,21501308,891562,12506927,21704795,62125175,10217574,1
1723791606.2282,2140,27456895,57433130,64910253,21686937,1185391,301759,43389,20097582,15715536,3497273,9871207,727503,9788597,7970237,27938607,5112491,0
1723791606.3913,2140,51140699,95833313,116902020,50414699,2716906,552904,75262,48525874,27403025,9501739,18150300,1350462,10423324,17396598,52177333,11356617,0
1723791606.5543,2140,87518360,164681338,172373691,59745800,3065776,674779,42437,56100154,27238737,13994618,26738386,2413537,3818038,22766518,104555779,19777011,0
1723853802.8995,2141,18778674,23813252,28386819,8517525,311661,89984,12952,8677421,4764933,5417021,4217989,231734,369392,1130189,16705281,3078764,0
1723853803.0203,2141,22178304,29790193,36732636,10087474,206495,66206,14833,10227226,6291659,3543439,5336873,287817,0,0,26897538,3157567,0
1723853803.141,2141,19468811,28117699,32318346,8938242,236099,61166,10967,9714170,6324217,5672784,4619875,230006,0,0,20321343,1631178,0
1723764284.4088,2142,19211883,13253354,15130987,4009460,199679,84936,21985,3886278,3331145,1850752,1964027,57053,911222,0,9037867,5161931,0
1723764284.6381,2142,26037464,27091899,28712161,9077044,527064,228901,58997,9507889,6336303,865150,5670634,110852,1275244,595332,19640130,7592377,0
1723764284.8674,2142,7108982,4689057,5201830,1124688,61540,24704,7729,1204981,1050950,104036,934650,23653,337228,173997,3535617,1567631,0
1723764285.0968,2142,18185093,18456218,20941090,6082511,359476,160926,40449,6115433,3762695,1333876,3843419,97826,1047123,0,14797394,5457933,0
1723764285.3261,2142,20368282,16989058,19528939,5201656,329211,137172,29715,5472144,3360524,2310390,3081811,85352,787399,1300101,11770523,4425571,0
1723764285.5554,2142,23364346,19883853,22435457,5793559,296434,124500,27257,5856494,5258706,1749010,3500929,63196,706173,139534,14582032,6757111,0
1723764285.7847,2142,20090745,20132597,22019566,6720574,421579,186938,57662,7029749,6240751,2224379,3965214,109081,0,473400,13081034,4802092,0
1723764286.0141,2142,21654291,16956019,21055970,6061291,381809,150814,35787,6582740,1890324,1114430,3198657,94432,0,0,18051215,5258451,0
1723764286.2434,2142,15211157,8765523,9932410,2941373,176589,83227,19842,2825550,1380880,1429171,1759311,49556,43284,137221,6941853,4296894,0
1723764286.4727,2142,17505504,16507575,18944735,6707756,377394,160879,44470,6214818,2880650,378894,2803008,60947,1035966,462442,14186781,5497176,0
1723764286.702,2142,13347326,10785616,13164709,3305145,153550,73877,18855,3515229,1841596,1047431,1934560,38835,3033,0,10272648,3068134,0
1723764286.9314,2142,41247987,35402469,37441944,8912328,586831,213571,58580,8750218,8751991,4653179,5602667,163797,0,292610,23744162,12074317,0
1723764287.1607,2142,31012461,29611417,31743395,7552766,394646,161395,44018,7928614,4498041,2871438,6041794,158827,951949,0,23421966,8306732,0
1723764287.39,2142,14444501,16215537,17800628,5613366,381946,181478,39746,5390809,3606692,691464,3427781,113620,0,674282,12828189,4203039,0
1723764287.6193,2142,18977900,16666050,17299686,3857642,241436,115333,27881,3967279,3318635,589578,3028866,95445,0,0,13391472,5129233,0
1723764287.8487,2142,10654408,12734255,14353350,3555413,193333,81002,22702,3470395,2258884,1767591,2415360,54681,523745,0,9803128,3075792,0
1723709536.9177,2143,5520103,9771244,11770890,2680362,114117,11156,223,2688634,1940942,1259379,1234964,48500,344759,69585,8156225,1638732,0
1723709537.0072,2143,23132134,50726993,55775460,8022659,442717,30387,2026,7756479,8416261,5023296,8807638,243892,2875993,9412361,30047548,6313597,0
1723709537.0967,2143,16363351,35128660,42403892,8903936,463740,62075,5756,8898488,12469722,5070330,6679856,196562,2944213,3788805,18130820,5167965,0
1723709537.1861,2143,10914386,22015405,23701393,7368519,353381,47350,3512,6738177,4603444,4330329,3616035,124633,0,2313162,12454456,2256478,0
1723709537.2756,2143,10622243,18714707,19923964,6066770,303428,19325,1340,5980241,4032384,3027317,3301366,103523,521494,638523,11704244,3183016,0
1724410497.3381,2144,9515771,17261007,19596233,4015154,190603,42497,7260,4329995,3236521,5020448,3208013,161216,78399,0,11260863,807322,1
1724410497.5367,2144,17215533,36153927,42213740,12568267,1382176,436440,123269,11507827,6994849,5258728,5947300,232439,5984793,3748558,20226809,1646938,1
1724410497.7354,2144,10827829,20266352,21426841,7874889,694733,189202,48729,7327253,4692438,4230928,3784517,135195,1498180,185407,10819886,914813,1
1723925195.1768,2145,16014140,31997050,33072982,7030446,304034,60595,23476,7548934,11541709,661459,4620536,144598,328952,4456608,16084251,5090013,0
1723925195.5135,2145,22924722,40410997,49926196,5086620,220733,29278,9797,5258343,13481563,4980446,6031410,199648,1138716,3485303,26840166,6926648,0
1723925195.8501,2145,47694551,83207859,88124907,27449895,874402,123047,47076,26282643,27147050,6903208,13178041,543741,0,3398148,50676499,13849206,0
1723795665.3103,2146,10719199,13928738,14296296,3873493,247279,86582,10157,3542383,5128179,1509866,2184489,77555,1818956,3485781,2353512,3079441,0
1723795665.8051,2146,8170825,11956829,13681755,3233203,177265,57448,5528,3446351,3374890,1484561,1758975,78525,908895,1353460,6559947,2564118,0
1723795666.2998,2146,5881268,8402005,8821893,1611926,101888,33795,2792,1540502,2130852,421549,881945,32725,196838,753340,5319312,1720354,0
1723795666.7945,2146,9160930,13203506,13479869,3778209,245236,91877,6514,3755185,2346403,501387,1863896,67305,1904110,1902418,6825549,2344537,0
1724294226.3986,2147,115246545,225062424,268995159,80272346,4960010,784293,275230,85698038,32275460,63129475,39020945,1967248,56607228,40631105,76351890,17868497,0
1724294226.836,2147,55664467,107119526,117216770,20458212,1225839,265372,88004,21054673,14569057,26348742,18986537,993277,19419004,19585892,37294073,5560918,0
1724294227.2734,2147,52866106,110497198,128708642,30141876,1825025,355531,113900,30811462,14961972,28164747,14782763,686195,30936430,18412114,36233377,6622057,0
1724294227.7108,2147,91145050,218209835,239221720,79299801,5144474,925545,311953,72906272,41598146,43424572,35521170,1533237,36185351,28612449,89401200,16000670,0
1724315241.006,2148,62214119,99184846,122188377,15332305,1266863,431347,48867,16736332,30199494,17631095,19801826,947802,15056390,20936304,38365092,15481883,0
1724315241.4734,2148,57825751,76952489,94712193,16150697,1331128,455093,47064,17095997,22017923,4209039,16208491,823919,4015585,18049514,46420129,11915920,0
1724315241.9408,2148,104225780,155378722,165554854,54631946,3868238,1462706,83844,56374302,24021701,10698225,25544002,1059451,12023559,22849613,95961755,27374971,0
1724315242.4083,2148,112348950,159455796,176115001,44369928,3781413,1436648,62821,41054738,39805335,3522300,37506790,1774191,20510561,28718664,83558140,31788623,0
1723960696.0242,2149,138697521,306811874,374393156,153152060,9187964,3650277,458429,161729383,74747557,49351480,67371651,3811739,29814041,49629329,170850747,40314641,0
1723960696.2337,2149,58603072,130606610,134545741,49379418,2752834,1308672,187002,54192723,36805471,2690914,29792415,1666862,24865290,11473312,58710751,18114773,0
1723960696.4433,2149,102605854,225852168,253410404,118153062,7586126,3087146,338503,115540252,94698602,23983073,44994073,2599323,26104203,34887990,73736533,31947212,0
1723960696.6528,2149,96044912,182092991,190156464,82919952,4768212,2017907,168302,90847516,49199804,23747816,38344469,1829767,21060551,31335729,64812563,28192468,0
1723960696.8624,2149,79708125,146580877,168211979,55907310,2854559,1258386,138626,57930691,46840017,15040766,21971164,1305860,16974095,33432001,55925098,22635332,0
1723960697.0719,2149,121440346,229167544,281912063,124627019,6453236,2664521,316218,115927020,57120314,55996088,49781926,2840337,25960434,50160882,92674344,43215824,0
1724151188.3947,2150,19875930,40017282,44230628,14226253,557702,83281,27614,14894835,9726601,6424960,6560859,188615,3014505,207523,24857035,4619330,0
1724151188.7298,2150,4905831,9947016,10430536,3142917,125278,17900,5660,3226031,2224763,208610,1866654,61812,326902,0,7670260,1214445,0
1724151189.0649,2150,14435267,26156051,28763424,9079284,299219,14960,5131,9607997,6833454,3088518,3939441,115023,566280,1019379,17255790,4659415,0
1724151189.4001,2150,17474283,32991610,37045928,14173744,692494,105433,25825,15491557,7403626,2032208,4650815,140994,834114,0,26775978,3606847,0
1724151189.7352,2150,16103133,33411206,34397284,13723368,428185,50220,13641,12788152,7113409,4690912,4516813,152374,157354,3278327,19157280,4204006,0
1724151190.0703,2150,5008748,9613371,11213084,2633321,124501,16695,5359,2754277,2689755,1212606,1749687,46043,797476,0,6513245,1485783,0
1723986091.8336,2151,30447185,42026090,51115016,13856428,769007,307451,24904,13860305,11256399,9660090,8106676,221930,1509975,6116022,22572527,5268005,0
1723986092.0933,2151,26735657,30694816,35247561,11689938,595182,230245,31017,10795344,6029280,6918710,5340691,157814,14267,4721010,17564292,5480296,0
1723986092.353,2151,91588622,120978788,140051797,44361361,2600619,971089,138236,42129788,37343601,18359348,18398265,504587,0,9330270,75018577,19406457,0
1723925612.19,2152,34421756,30585083,37630438,10037974,121063,50669,3933,9351439,5733888,2445361,3758017,234975,0,2952162,26499025,14186534,0
1723925612.2792,2152,34619353,29966763,33240866,11780099,157731,41433,2011,11498138,6001058,3329853,4150527,244133,464461,1965526,21479966,11353964,0
1723925612.3684,2152,61324424,58278298,66560896,19518240,274148,101419,10980,20884324,13113353,4325293,7915102,465306,0,0,49122248,23912026,0
1724329123.0425,2153,66777176,104883926,116699574,35786889,1806178,261783,5235,34494465,28675075,11475439,20999611,541071,0,0,76549058,6522450,0
1724329123.0983,2153,27177598,38398393,42018584,11753447,434221,77634,4655,12441145,10947456,3907418,7952376,255620,0,0,27163709,3566541,0
1724329123.154,2153,22049807,32359977,39678791,11489172,447246,85954,6341,12107278,13354883,5540212,5721209,174180,2220058,0,18563637,5596522,0
1724329123.2098,2153,34860784,53202320,59047504,19290393,856253,135824,7927,21235997,15410285,7577416,8831088,212734,1488730,0,34571071,3504616,0
1724329123.2656,2153,30693512,49041634,56694497,13097811,542653,80794,3024,14547706,14373734,7069801,9808294,293685,0,2674793,32576168,2503343,0
1724329123.3214,2153,30845095,49026241,55129468,13941458,346329,61966,7157,14840157,11498967,4048338,7860563,271595,0,1706371,37875791,3832239,0
1723842041.2735,2154,13673413,28598325,32592229,4854237,179710,48189,14963,5094437,7302963,3299243,5902899,424520,4574442,2179897,15235683,2994490,0
1723842041.3469,2154,24084461,48491675,51475966,11157731,408022,117989,24887,11382480,14913857,7084958,9183034,682002,3416082,0,26061067,5056163,0
1723842041.4202,2154,16672956,35729513,39967591,8398823,364742,93719,33710,9012734,9483057,2973964,6633168,422744,1607933,1625897,24276738,4171993,0
1723842041.4936,2154,27646318,50242473,53126954,13158292,520287,144390,37605,14168115,17362137,4258409,9696646,690537,860683,2861139,27784584,5376703,0
1723521160.4411,2155,92959636,112183000,121549552,18495149,605184,76802,16469,18104060,32229858,5951088,22362022,1761769,5840226,16572855,60955523,18944021,0
1723521160.813,2155,63451698,62333710,77252953,7757108,339565,36781,9511,7660309,19029901,7965122,11635110,853936,2855852,1063689,46338387,10371634,0
1723521161.1849,2155,78028085,63032657,73428688,14814650,633215,93840,15410,14219675,24031247,8977014,9277834,713083,0,6346800,34073625,16109238,0
1723521161.5568,2155,26584435,26792079,32512850,7424747,246408,30404,7377,7923666,8350342,4379216,5460476,405419,2913668,1224009,15645613,4938051,0
1723521161.9287,2155,96346497,110949069,125228408,22595452,638747,101603,22498,20558304,31639497,23051922,23179555,1706343,0,0,70536988,21488211,0
1723521162.3005,2155,105404770,125976323,138365632,20676818,701585,72766,14991,22174587,40239832,23580191,24730889,1847215,0,18785643,55759965,16049435,0
1723521162.6724,2155,32831903,30626585,35063950,6828670,249258,29837,8870,6424061,10125032,2750291,5968224,449589,1309709,3970004,16908912,7049171,0
1723521163.0443,2155,83157340,77932395,82724666,20140290,491031,59985,16826,19567750,24993433,10179726,19276856,1409349,3606382,462518,43482604,16745462,0
1723521163.4162,2155,104390422,97183975,105346047,6282251,188915,24269,4572,6328877,29523302,13483353,16482980,1177868,7510672,9127707,45701011,20857860,0
1723521163.7881,2155,64470706,60952133,75443354,8973986,316691,36989,8081,9411992,21667427,12041970,13217034,1047700,0,8391271,33342684,8600270,0
1723521164.16,2155,82860742,81694268,101432665,22102870,881225,76467,19781,20748083,15844902,20877848,16194174,1361432,2140441,1892047,60677425,21402231,0
1723521164.5319,2155,41964040,43644954,44828930,13040471,604292,43175,10217,13229506,9930808,5980581,9777285,700735,3040216,4836897,21040426,8927170,0
1723521164.9038,2155,50146770,51192499,60534329,11731484,463539,68393,16594,12047282,17188451,13600852,10661545,983970,2309446,6275538,21160040,6570321,0
1723521165.2757,2155,96151827,91955946,110259060,21405720,681771,79366,17818,22888172,36493203,5267818,21403008,1448296,0,9710925,58787112,18428450,0
1723521165.6475,2155,101896566,117802448,142110755,19641704,642047,32841,6374,20836405,40698410,4118414,22176584,1493517,1956325,27516705,67820899,21827617,0
1723521166.0194,2155,73763861,95191861,111987533,22858641,905056,63050,17324,24020807,20279324,17796181,15304731,1051049,0,8985232,64926795,15407556,0
1724095129.6894,2156,151826715,142097479,153848566,38328413,2672897,1139193,315533,41634258,35394368,12592910,18992665,965738,34923229,29135615,41802442,19539502,0
1724095129.997,2156,52426263,41144150,45912164,17440758,1076814,467338,129434,17599138,14347816,1792425,7148829,383967,10981374,3236304,15554242,8505272,0
1724095130.3045,2156,191728500,163116615,196108141,63350822,4442037,1768629,492384,64253977,34625667,20323891,27923708,1611764,39015434,35133818,67009330,30631478,0
1723503527.7026,2157,9987925,19025744,19790403,2856281,107765,36240,1771,3141596,4250445,3108632,2282459,130733,0,535414,11895911,2180822,1
1723503527.8519,2157,7365110,16653957,18960648,2924577,307464,132221,27054,3065748,3866312,2636713,2167869,123085,1464360,786035,10207226,1734331,1
1723503528.0012,2157,13087353,28301834,32643278,8392265,983265,421459,79247,7857406,5390804,2565730,2949063,154029,3848645,2514264,18323833,3536658,1
